rank,type,poc_id,chunk_id,name,chunk_text,date,score
74,index,28ac79f6b9210c49fa6d8fa3,69b85cb3ec25c98173fc006c,Mastering Kubernetes Autoscaling for AI and Real-Time Traffic,"[IMAGE]:
Diagram showing a frontend and three backend services (A, B, C) each with Kubernetes components: Horizontal Pod Autoscaler (hpa), Deployment, and multiple Pods. Traffic arrows point to the frontend. Each backend has an arrow labeled 'scales' from hpa to pods, indicating autoscaling behavior. The frontend is highlighted in green, backends in yellow. Kubernetes icons represent the components, illustrating the relationship between traffic, autoscaling, deployments, and pods in a multi-service Kubernetes setup.

The architecture pattern depicts a frontend service receiving incoming traffic and multiple backend services (A, B, and C) that scale dynamically through Horizontal Pod Autoscalers (HPAs). This setup illustrates a common challenge known as chain scaling, where the frontend scales first in response to load, and only then do the backend services begin to scale as they receive increased traffic. Each backend service independently adjusts its number of Pods based on its own load metrics, creating a stepwise scaling process. This sequential scaling can introduce latency in reaching full capacity, as backend services react only after the frontend has scaled. The slide highlights the complexity of managing autoscaling across multiple tiers in Kubernetes, emphasizing the need for coordinated scaling strategies to ensure the entire application stack can handle fluctuating loads efficiently. Proposals to improve this process at the Kubernetes API level exist but face long development cycles, underscoring the current reliance on HPAs for multi-service autoscaling.",,112.11128234863281
75,index,28ac79f6b9210c49fa6d8fa3,69b85cb3ec25c98173fc0073,Mastering Kubernetes Autoscaling for AI and Real-Time Traffic,"[CODE]:
apiVersion: keda.sh/v1alpha1
kind: ScaledObject
metadata:
  name: backend-a
spec:
  scaleTargetRef:
    kind: Deployment
    name: backend-a
  minReplicaCount: 1
  maxReplicaCount: 10
  triggers:
  - type: cpu
    metricType: Utilization
    metadata:
      value: ""60""
  - type: kubernetes-workload
    metadata:
      podSelector: ""app=frontend""
      value: ""1""

The YAML configuration example illustrates a KEDA ScaledObject resource that manages autoscaling for a Kubernetes Deployment named 'backend-a'. It specifies minimum and maximum replica counts and uses CPU utilization as one scaling trigger. Additionally, it includes a second trigger of type 'kubernetes-workload' targeting pods labeled 'app=frontend' with a value of '1', enabling backend scaling to mirror the frontend workload. This approach allows backend services to scale concurrently with the frontend based on the same signal, avoiding the latency of a chain reaction scaling process. By using Kubernetes workload triggers, KEDA can directly match the number of replicas of the frontend application, facilitating immediate and coordinated scaling across multiple microservices. This example highlights how multiple triggers can be combined in a ScaledObject to achieve more responsive and efficient autoscaling in complex Kubernetes environments.",,112.0770034790039
76,index,28ac79f6b9210c49fa6d8fa3,69b85cb3ec25c98173fc0066,Mastering Kubernetes Autoscaling for AI and Real-Time Traffic,"[IMAGE]:
Diagram showing a Kubernetes Deployment labeled 'Application' consuming data from Apache Kafka. Kafka scrapes metrics which are collected by KEDA. KEDA then scales the Kubernetes Deployment based on these metrics. Arrows indicate data flow: Kafka to Application (Consumes data), Kafka to KEDA (Scrapes metrics), and KEDA to Kubernetes Deployment (Scales). The diagram illustrates event-driven autoscaling using custom metrics from Kafka via KEDA.

The slide presents a custom metrics and event-driven autoscaling solution for Kubernetes deployments using Apache Kafka and KEDA. Unlike traditional Horizontal Pod Autoscaler (HPA) that scales based on CPU or memory usage, this approach leverages metrics directly from Kafka, such as the number of unprocessed messages, to trigger scaling actions. This enables more proactive and precise scaling, including the ability to scale down to zero replicas when no messages are present, which is not possible with standard HPA. The event-driven autoscaling model monitors Kafka topics in real time, dynamically adjusting the number of application replicas to match workload demand. This method improves resource efficiency and responsiveness, ensuring the application scales out quickly during message surges and scales in when idle. The integration of KEDA facilitates scraping Kafka metrics and orchestrating scaling decisions, allowing Kubernetes deployments to respond effectively to asynchronous event-driven workloads.",,111.80919647216797
77,index,28ac79f6b9210c49fa6d8fa3,69b85cb3ec25c98173fc0068,Mastering Kubernetes Autoscaling for AI and Real-Time Traffic,"[SECTION]:
HTTP traffic is also an event -> we should be able to autoscale
Challenges?
  PUSH model vs PULL (native to KEDA)
  We need close to real-time metrics (to mitigate HTTP timeouts…)
  We need to transfer the actual data
  Scale to zero?
  HTTP based health checks?
  gRPC, Websockets, TLS, Header-based routing,…

HTTP-based autoscaling treats HTTP traffic as an event stream, enabling dynamic scaling of Kubernetes workloads in response to incoming requests. Unlike pull-based models, HTTP traffic is inherently push-based, requiring autoscaling mechanisms to react quickly to avoid client-side timeouts. This approach demands near real-time metrics and the transfer of actual request data rather than aggregated metrics. Challenges include handling protocols like gRPC, WebSockets, TLS, and header-based routing, as well as implementing HTTP-based health checks. Additionally, scaling to zero instances is a desirable feature to optimize resource usage during idle periods. The push versus pull model distinction is critical, with Kubernetes Event-Driven Autoscaling (KEDA) natively supporting pull models, making HTTP-based autoscaling more complex. Overall, HTTP-based autoscaling requires fast, event-driven responses and careful consideration of protocol-specific behaviors to effectively manage HTTP workloads at scale.",,111.68901062011719
78,index,28ac79f6b9210c49fa6d8fa3,69b85cb3ec25c98173fc0063,Mastering Kubernetes Autoscaling for AI and Real-Time Traffic,"[SECTION]:
Infrastructure overloading

Can our infra handle an unlimited number of connections?
-> Downstream protection?

[IMAGE]:
Diagram showing a central Prometheus icon connected by arrows to four separate boxes labeled 'ScaledObject' with the KEDA logo. This illustrates the relationship between Prometheus monitoring and KEDA ScaledObjects used for autoscaling workloads to manage infrastructure load and protect downstream systems.

This slide addresses the challenge of infrastructure overloading in the context of handling a potentially unlimited number of connections. It raises the question of whether the infrastructure can sustain such load and suggests the need for downstream protection mechanisms. The slide visually connects a central Prometheus icon, symbolizing monitoring or alerting, to multiple KEDA ScaledObject instances, which represent Kubernetes Event-driven Autoscaling components. This implies a strategy where KEDA ScaledObjects are used to scale workloads dynamically based on metrics or events, potentially to mitigate overload. The slide encourages consideration of how to protect downstream services from excessive load by leveraging autoscaling and monitoring tools. It serves as a conceptual prompt for infrastructure resilience and autoscaling design using Prometheus and KEDA.",,111.68881225585938
79,index,28ac79f6b9210c49fa6d8fa3,69b85cb3ec25c98173fc0072,Mastering Kubernetes Autoscaling for AI and Real-Time Traffic,"[SECTION]:
HTTP traffic is also an event -> we should be able to autoscale
Challenges?
  PUSH model vs PULL (native to KEDA)
  We need close to real-time metrics (to mitigate HTTP timeouts…)
  We need to transfer the actual data
  Scale to zero?
  HTTP based health checks?
  gRPC, Websockets, TLS, Header-based routing,…

HTTP-based autoscaling treats incoming HTTP traffic as an event to dynamically adjust application replicas. Unlike pull-based models common in event-driven autoscaling, HTTP traffic is inherently push-based, presenting unique challenges such as the need for near real-time scaling to avoid client-side timeouts. This requires rapid response to fluctuating request loads and the ability to process requests without delay. Additional complexities include handling protocols and features like gRPC, WebSockets, TLS, and header-based routing, which add layers of technical considerations. Implementing HTTP-based autoscaling also involves deciding between push and pull models, with Kubernetes Event-Driven Autoscaling (KEDA) natively supporting pull. The approach must consider scale-to-zero capabilities to optimize resource usage during idle periods. Overall, HTTP-based autoscaling demands sophisticated mechanisms to ensure timely scaling decisions while managing diverse protocol requirements and maintaining application responsiveness.",,111.2699203491211
80,index,28ac79f6b9210c49fa6d8fa3,69b85cb3ec25c98173fc0081,Mastering Kubernetes Autoscaling for AI and Real-Time Traffic,"[IMAGE]:
Diagram showing four vertical sections labeled frontend, A backend, B backend, and C backend. Each section contains three Kubernetes icons stacked vertically: hpa (Horizontal Pod Autoscaler), deploy (Deployment), and pod (Pod). Arrows labeled 'traffic' point horizontally into the frontend section, which is highlighted with a pink background. The backend sections are outlined with dashed lines. The diagram visually represents the Kubernetes resource hierarchy and traffic flow in a multi-service architecture.

The architecture pattern depicted involves multiple frontend and backend services, each managed by Kubernetes resources such as Horizontal Pod Autoscalers (HPAs), Deployments, and Pods. Traffic initially hits the frontend service, which then triggers load on backend services A, B, and C. This setup illustrates a chain scaling scenario where autoscaling occurs in stages: the frontend scales first in response to incoming traffic, followed by the backends scaling as they receive increased load. Each component’s HPA reacts independently to its own metrics, causing a stepwise scaling process. While this approach effectively manages load distribution, it introduces latency in scaling backend services due to the sequential nature of autoscaling. Proposals to improve this by extending Kubernetes APIs or adding custom resources exist but face long development cycles. This pattern highlights the challenges of coordinating autoscaling across multiple interdependent microservices in a distributed Kubernetes environment.",,111.25728607177734
81,index,28ac79f6b9210c49fa6d8fa3,69b85cb3ec25c98173fc0065,Mastering Kubernetes Autoscaling for AI and Real-Time Traffic,"[SECTION]:
Requires additional setup
Gives us almost unlimited possibilities and flexibility
Allows us to be more proactive in regards to scaling
Usually not real time -> depends on scrape frequency
No scale to zero (if metrics come from the workload itself).

Custom Metrics Autoscaling in Kubernetes offers a flexible and proactive approach to scaling workloads beyond default resource-based methods like CPU or memory monitoring. By leveraging metrics directly from external systems such as Kafka, RabbitMQ, or AWS SQS, applications can scale based on actual workload demand, such as the number of unprocessed messages. This method enables scaling down to zero when no workload exists, which is not possible when metrics originate solely from the workload itself. Although this approach allows for more responsive scaling decisions, it is not truly real-time because it depends on the frequency of metric scraping from monitoring tools like Prometheus or Datadog. Additionally, event-driven autoscaling, a subtype of custom metrics autoscaling, benefits from asynchronous architectures by using metrics directly from the service, further enhancing scaling efficiency. This balanced approach highlights both the significant advantages and inherent constraints of custom metrics autoscaling, guiding effective application in dynamic environments.",,111.08092498779297
82,index,28ac79f6b9210c49fa6d8fa3,69b85cb3ec25c98173fc0071,Mastering Kubernetes Autoscaling for AI and Real-Time Traffic,"[SECTION]:
1. In-Tree Modification: Extending the core HPA API to manage multiple proportional targets.

1. Custom Resource: Creating an orchestrating Custom Resource Definition (e.g., HPAGroup) built atop existing HPAs.

Managing multiple proportional targets in Kubernetes Horizontal Pod Autoscalers (HPAs) presents challenges, especially in complex microservice architectures where scaling dependencies exist between front-end and back-end components. One proposed solution involves extending the core HPA API to natively support multiple proportional targets, enhancing scalability and flexibility but requiring a lengthy Kubernetes approval process. Alternatively, creating a Custom Resource Definition (CRD), such as an HPAGroup, offers a higher-level abstraction to orchestrate multiple HPAs, enabling coordinated scaling policies without modifying the core API. This approach leverages Kubernetes extensibility to manage grouped autoscaling more effectively. Both strategies aim to address the issue of chain scaling, where scaling one service triggers subsequent scaling of dependent services, by either integrating proportional target support directly into Kubernetes or by orchestrating existing HPAs through custom resources, thus improving autoscaling responsiveness and coordination in multi-service environments.",,110.7827377319336
83,index,28ac79f6b9210c49fa6d8fa3,69b85cb3ec25c98173fc007f,Mastering Kubernetes Autoscaling for AI and Real-Time Traffic,"[SECTION]:
1. Autoscaling brings benefits
2. Resource based autoscaling
3. Custom metrics / Event driven autoscaling
4. HTTP based autoscaling
5. AI/LLM/GPU based autoscaling
6. KEDA
7. Autoscaling challenges
8. What’s next

[IMAGE]:
A stylized graphic of a takeout bag with the words 'TAKE AWAY' in bold black letters on a blue gradient background. The image visually reinforces the concept of key takeaways or summary points from the presentation.

The slide summarizes key autoscaling concepts, including resource-based, custom metrics/event-driven, HTTP-based, and AI/LLM/GPU-based autoscaling, with a focus on KEDA, a Kubernetes event-driven autoscaler. The transcript elaborates on KEDA’s practical use, highlighting the cron scaler for schedule-based scaling and best practices such as avoiding scaling to zero outside working hours. It warns about potential overloads on external metric systems like Prometheus or Datadog due to frequent scraping, which can cause outages or rate limiting. The recommended approach is to minimize polling frequency and, when possible, obtain metrics directly from workloads to reduce overhead and improve real-time responsiveness. This insight complements the slide by addressing real-world challenges in autoscaling setups, emphasizing the importance of careful configuration to maintain system stability and efficiency as workloads scale.",,110.6353759765625
84,index,28ac79f6b9210c49fa6d8fa3,69b85cb3ec25c98173fc0078,Mastering Kubernetes Autoscaling for AI and Real-Time Traffic,"[SECTION]:
Case Study: trivago

Challenge
• Managing 200+ preview environments across Google Cloud Run and Kubernetes led to fragmented workflows and rising complexity.

Solution
• Kedify’s HTTP scaler brought scale-to-zero functionality to Kubernetes, provisioning preview environments only when accessed.

Result
• Unified platform with with consistent tooling, while maintaining Google Cloud Run–level efficiency and major cost savings.

Trivago faced significant challenges managing over 200 preview environments deployed across Google Cloud Run and Kubernetes, leading to fragmented workflows and increased operational complexity. To address this, Kedify implemented an HTTP-based autoscaling solution with scale-to-zero functionality on Kubernetes, mirroring serverless platforms like AWS Lambda and Google Cloud Run. This approach allowed preview environments to be provisioned only upon developer access, significantly reducing idle resource consumption. When a developer opens a pull request, a new application instance is deployed; after inactivity, it scales down to zero, conserving resources without sacrificing accessibility. While cold start latency remains a consideration, this method unifies tooling and maintains the efficiency of Cloud Run while leveraging Kubernetes' flexibility. The case exemplifies how event-driven HTTP autoscaling can optimize resource usage, reduce costs, and simplify management in cloud-native environments by aligning scaling behavior closely with actual HTTP traffic demands.",,110.55140686035156
85,index,28ac79f6b9210c49fa6d8fa3,69b85cb3ec25c98173fc006b,Mastering Kubernetes Autoscaling for AI and Real-Time Traffic,"[SECTION]:
The Solution 3: AI/LLM/GPU Autoscaling

HTTP Requests (inference)

Observes traffic, GPU metrics & Scales

[IMAGE]:
Diagram showing a user sending HTTP inference requests to a Kubernetes Deployment running an LLM Model. The LLM Model deployment is linked to a GPU node. KEDA observes traffic and GPU metrics from the GPU node and scales the deployment accordingly. Kubernetes icons mark the Deployment and Node components. The diagram visually represents the autoscaling feedback loop for AI workloads using GPU metrics.

The autoscaling solution for AI, large language models, and GPU workloads in Kubernetes leverages KEDA to dynamically adjust deployment size based on HTTP inference request traffic and GPU node metrics. This approach addresses the challenge of scaling HTTP-based workloads, which require rapid, near real-time scaling to handle sensitive, time-critical traffic. The system can scale deployments down to zero when idle and quickly scale out as traffic surges, ensuring efficient resource use and responsiveness. A practical demonstration showed how an application scaled from zero replicas to dozens under heavy load, then back to zero once requests subsided. This event-driven scaling model enables Kubernetes deployments to respond promptly to fluctuating inference demands, optimizing GPU utilization and maintaining performance for AI workloads. The integration of HTTP traffic monitoring with GPU metrics through KEDA provides a robust mechanism for autoscaling in AI inference environments.",,110.1424789428711
86,index,28ac79f6b9210c49fa6d8fa3,69b85cb3ec25c98173fc0077,Mastering Kubernetes Autoscaling for AI and Real-Time Traffic,"[SECTION]:
Used only for 0 -> 1 scaling
Set to low could generate a big load on the monitored service
If minReplicaCount >= 1 then it doesn’t make sense to configure

Metrics for 1 -> N scaling are scraped based on the HPA config (default 15s)

This slide explains the concept of the polling interval in the context of scaling operations, specifically focusing on the transition from zero to one replica. It highlights that the polling interval is relevant only when scaling from 0 to 1 and warns that setting this interval too low can impose a heavy load on the monitored service. The slide also notes that configuring the polling interval is unnecessary if the minimum replica count is set to one or more. Additionally, it clarifies that metrics for scaling beyond one replica (1 to N) are collected based on the Horizontal Pod Autoscaler (HPA) configuration, which defaults to a 15-second scrape interval. The content is technical and relevant for understanding how scaling triggers and metric scraping intervals interact in Kubernetes or similar autoscaling environments.",,109.99304962158203
87,index,28ac79f6b9210c49fa6d8fa3,69b85cb3ec25c98173fc0061,Mastering Kubernetes Autoscaling for AI and Real-Time Traffic,"[SECTION]:
The problem

[IMAGE]:
Diagram showing a Kubernetes Deployment labeled 'Application' on the left connected by a line to the Apache Kafka logo on the right, with a note '(or any other service)' indicating the external service dependency.

The slide presents a Kubernetes Deployment running an application that interacts with an external service, exemplified by Apache Kafka, highlighting the dependency between them. This scenario introduces challenges in autoscaling the application based on workload demands. The typical Kubernetes Horizontal Pod Autoscaler (HPA) monitors CPU or memory usage to scale pods, but this approach is limited when dealing with external event-driven systems like Kafka. Since CPU or memory consumption may not reflect the actual message backlog in Kafka, relying solely on resource-based metrics can lead to inefficient scaling—either delayed response to spikes or unnecessary resource usage. The slide sets the stage for exploring more effective autoscaling strategies that consider external metrics from Kafka or similar services, addressing integration complexity and deployment concerns inherent in such asynchronous, event-driven architectures.",,109.5019302368164
88,index,28ac79f6b9210c49fa6d8fa3,69b85cb3ec25c98173fc007a,Mastering Kubernetes Autoscaling for AI and Real-Time Traffic,"[IMAGE]:
Diagram showing four microservice components: frontend, A backend, B backend, and C backend. Each component includes Kubernetes icons for Horizontal Pod Autoscaler (hpa), Deployment, and Pods. Arrows labeled 'traffic' point to the frontend component. The frontend and A backend components have multiple pods and scaling arrows, while B backend and C backend have fewer pods. The image visually represents how Kubernetes manages scaling and deployment across microservices.

The diagram depicts a Kubernetes-based microservices architecture with frontend and multiple backend components, each managed by Deployments, Pods, and Horizontal Pod Autoscalers (HPAs). The frontend and backend services scale dynamically in response to incoming traffic, illustrating how Kubernetes manages load distribution and resource allocation. The transcript elaborates on the concept of chain scaling, where traffic first hits the frontend, triggering its autoscaling, which subsequently increases load on backend services A, B, and C. Each backend then scales independently based on its own HPA reacting to the increased demand. This stepwise scaling process highlights challenges in coordinating autoscaling across multiple microservices, as each component reacts to load changes sequentially. The discussion also notes the complexity of implementing more integrated scaling solutions within Kubernetes due to the lengthy process of extending its API or adding custom resources, emphasizing the current reliance on HPAs for managing dynamic scaling in microservice environments.",,109.41663360595703
89,index,28ac79f6b9210c49fa6d8fa3,69b85cb3ec25c98173fc0070,Mastering Kubernetes Autoscaling for AI and Real-Time Traffic,"[IMAGE]:
Diagram showing a user sending HTTP requests to a Kubernetes Deployment running an application. KEDA observes the traffic and scales the deployment accordingly. The diagram includes a stick figure user, a stack of Kubernetes Deployment cards labeled 'Application', and the KEDA logo connected with arrows indicating the flow of HTTP requests and scaling observation.

The autoscaling solution leverages KEDA to dynamically adjust Kubernetes deployments based on HTTP traffic, which is inherently push-based rather than pull-based like message queues. This approach faces unique challenges, such as the need for rapid scaling to handle time-sensitive HTTP requests and avoid client-side delays or timeouts. Unlike traditional metrics like CPU or memory usage, HTTP traffic requires near real-time responsiveness to maintain performance. KEDA monitors incoming HTTP requests directly, enabling fast, event-driven scaling that can also accommodate complex traffic patterns including gRPC, WebSockets, and TLS. This method allows Kubernetes applications to scale efficiently in response to fluctuating HTTP loads, ensuring resource optimization and maintaining application responsiveness even under sudden traffic spikes.",,109.1941146850586
90,index,28ac79f6b9210c49fa6d8fa3,69b85cb3ec25c98173fc0075,Mastering Kubernetes Autoscaling for AI and Real-Time Traffic,"[IMAGE]:
Diagram showing four vertical sections labeled frontend, A backend, B backend, and C backend. Each section contains three Kubernetes icons stacked vertically: Horizontal Pod Autoscaler (hpa) at the top, Deployment (deploy) in the middle, and multiple Pods (pod) at the bottom. Arrows labeled 'traffic' point from left to right towards these sections, indicating incoming traffic flow. The sections are enclosed in dashed green boxes, visually grouping the components per service.

The architecture depicts a Kubernetes deployment with a frontend and three backend services (A, B, and C), each managed independently with Horizontal Pod Autoscalers (HPAs), Deployments, and Pods. This setup highlights the concept of chain scaling, where traffic first hits the frontend, triggering its autoscaling. Subsequently, the backend services scale in response to the increased load generated by the frontend. Each backend service scales separately based on its own HPA reacting to the load it receives. This multi-step scaling process ensures the entire application can handle increased demand but introduces latency between scaling stages. The discussion also notes challenges in implementing such coordinated scaling within Kubernetes, as extending the API or adding custom resources is a lengthy process. Overall, the diagram and explanation emphasize the complexity of autoscaling multiple interdependent microservices and the importance of managing traffic flow and resource scaling in a staged, reactive manner.",,109.09656524658203
91,index,28ac79f6b9210c49fa6d8fa3,69b85cb3ec25c98173fc0060,Mastering Kubernetes Autoscaling for AI and Real-Time Traffic,"[SECTION]:
LLM inference (AI & GPU) scaling/serving

• Host, serve and autoscale LLM models in your infrastructure
  ○ Why? -> Compliance, cost, proprietary models

• GPU are expensive -> Smart scaling is important to ensure correct utilization

• LLM inference scaling: throughput & balance & GPU availability
  ○ We should combine traffic metrics with GPU metrics
  ○ We should place each request into respective replica -> context is important!

• Frameworks like vLLM can help with the model placement on K8s -> just

Scaling and serving large language model (LLM) inference workloads on GPU-accelerated infrastructure requires precise autoscaling strategies to optimize resource utilization and control costs. Traditional resource-based autoscaling, relying on CPU and memory metrics, often lags behind actual HTTP traffic demand, leading to inefficient scaling. Event-driven or HTTP-based autoscaling addresses this by closely aligning scaling actions with real-time traffic, enabling rapid response to fluctuating loads. This approach supports scale-to-zero functionality, similar to serverless platforms like AWS Lambda, allowing idle LLM inference services to release GPU resources and restart quickly upon new requests. Such strategies are crucial for managing expensive GPU resources effectively while maintaining performance and compliance. Frameworks like vLLM can further simplify deployment and scaling by optimizing model placement on Kubernetes clusters, ensuring requests are routed correctly to maintain context and throughput. Combining traffic and GPU metrics enables balanced scaling decisions that meet the unique demands of LLM inference workloads.",,108.5456314086914
92,index,28ac79f6b9210c49fa6d8fa3,69b85cb3ec25c98173fc007b,Mastering Kubernetes Autoscaling for AI and Real-Time Traffic,"[IMAGE]:
Diagram showing four components: frontend, A backend, B backend, and C backend. Each component contains three Kubernetes icons stacked vertically: Service (so), Deployment (deploy), and Pod (pod). An arrow labeled 'traffic' points from left to right towards the frontend, indicating request flow through the components. Each component is enclosed in a dashed box, visually separating them. The Kubernetes icons represent the resource types involved in managing microservices and their traffic routing.

The architecture depicts a Kubernetes-based microservices environment with a frontend and three backend services (A, B, and C), each represented by Service, Deployment, and Pod resources. Traffic flows from the frontend to the backends, illustrating how requests propagate through the system. This layered structure highlights the relationship between Kubernetes abstractions and how they enable workload management and networking. The session elaborates on the challenge of chain scaling in such setups: as traffic hits the frontend, it scales out first, then triggers scaling of backend services sequentially. This stepwise scaling, managed by Horizontal Pod Autoscalers (HPAs), can cause delays in readiness under load. The discussion also notes that while proposals exist to improve this behavior at the Kubernetes API level, such changes are slow to adopt. This context enriches the understanding of how Kubernetes handles scaling in multi-service architectures and the complexities involved in coordinating autoscaling across dependent microservices.",,108.54096984863281
93,index,28ac79f6b9210c49fa6d8fa3,69b85cb3ec25c98173fc007c,Mastering Kubernetes Autoscaling for AI and Real-Time Traffic,"[IMAGE]:
Two time-series graphs comparing autoscaling methods. The left graph labeled 'Resource based autoscaling' shows a red dashed line for 'Number of requests' rising before a stepped blue line for 'Number of pods' increases, with an orange arrow indicating 'delay'. The right graph labeled 'Event/HTTP based autoscaling' shows the red and blue lines closely aligned with a note 'close to real-time scaling', indicating minimal lag between requests and pod scaling.

The slide contrasts resource-based autoscaling with event/HTTP-based autoscaling by illustrating their respective scaling delays. Resource-based autoscaling, typically driven by CPU and memory metrics, often exhibits a lag between incoming request spikes and pod scaling, as CPU consumption may not immediately reflect increased HTTP traffic. In contrast, event-driven or HTTP-based autoscaling aligns pod scaling more closely with actual request load, minimizing delay and improving responsiveness. This approach enables advanced use cases such as scale-to-zero, exemplified by Trivago’s developer preview environments, where applications spin up on demand and scale down to zero when idle, saving resources similarly to serverless platforms like AWS Lambda. While HTTP-based autoscaling offers faster reaction times and resource efficiency, it introduces challenges like cold starts and the need for near real-time scaling to handle sensitive HTTP traffic effectively. Overall, HTTP-based autoscaling provides a more dynamic and efficient response to workload changes compared to traditional resource-based methods.",,108.45106506347656
94,index,28ac79f6b9210c49fa6d8fa3,69b85cb2ec25c98173fc005b,Mastering Kubernetes Autoscaling for AI and Real-Time Traffic,"[SECTION]:
Why autoscaling matters?

Resources defined statically vs. Enabled autoscaling

[IMAGE]:
Two area charts comparing resource allocation over time. The left chart labeled 'Resources defined statically' shows a fixed yellow container resource level with a red requests line fluctuating above and below it, indicating mismatch. The right chart labeled 'Enabled autoscaling' shows container resources (yellow area) dynamically scaling to closely follow the red requests line, demonstrating responsive resource adjustment.

The slide contrasts static resource allocation with autoscaling by illustrating how container resources and incoming requests fluctuate over time. In the static scenario, resources are fixed, leading to periods of overprovisioning—wasting costs—and underprovisioning, which causes latency and poor performance. Autoscaling dynamically adjusts container resources to closely match demand, optimizing both cost and responsiveness. Real-world experience shows autoscaling can reduce resource usage by 30 to 40%, and in some cases up to 60%, especially in event-driven, asynchronous systems like Kafka-based microservices. Autoscaling not only saves costs but also improves performance by handling sudden traffic spikes that static resource definitions cannot accommodate. This dynamic adjustment ensures that applications maintain responsiveness during variable workloads while avoiding unnecessary expenditure during low demand periods.",,108.38377380371094
95,index,28ac79f6b9210c49fa6d8fa3,69b85cb3ec25c98173fc005d,Mastering Kubernetes Autoscaling for AI and Real-Time Traffic,"[SECTION]:
Cost reduction

Usually we can see cost savings around

30 - 40 %

[SECTION]:
Performance improvement

Properly configured autoscaling reduces problems with

sudden traffic spikes.

Autoscaling offers significant benefits in technical environments by optimizing resource allocation to match actual demand, thereby reducing costs and improving performance. Cost savings of 30-40% are commonly achievable, with even higher reductions in specific scenarios such as event-driven asynchronous systems. Without autoscaling, static resource allocation often leads to overprovisioning, wasting money on unused capacity, or underprovisioning, causing latency and poor user experience. Properly configured autoscaling dynamically adjusts resources to handle workload fluctuations, preventing performance degradation during sudden traffic spikes. For example, some organizations face challenges when autoscaling based solely on CPU or memory metrics, which can be slow to respond to rapid demand increases. Autoscaling ensures resources scale out promptly to maintain reliability and responsiveness, making it a critical strategy for managing scalable infrastructure efficiently and cost-effectively.",,108.37705993652344
96,index,28ac79f6b9210c49fa6d8fa3,69b85cb3ec25c98173fc0079,Mastering Kubernetes Autoscaling for AI and Real-Time Traffic,"[IMAGE]:
Diagram with four vertical sections labeled frontend, A backend, B backend, and C backend. Each section contains a Kubernetes service icon labeled 'so', an arrow labeled 'scales' pointing down to a deployment icon labeled 'deploy', which points to one or more pod icons labeled 'pod'. Arrows on the left indicate incoming traffic flowing into the frontend section. The frontend section shows multiple pods, while each backend section shows a single pod. The diagram visually represents traffic routing, scaling, and deployment relationships in a Kubernetes microservices architecture.

The architecture depicts a microservices system where traffic flows from a frontend service to multiple backend services (A, B, and C), each managed by Kubernetes resources including services, deployments, and pods. The scaling behavior is driven by Horizontal Pod Autoscalers (HPAs) reacting to load in a sequential manner: as incoming traffic increases, the frontend scales out first, which then triggers load on backend services. Each backend service independently scales its pods based on the load it receives, creating a chain scaling effect. This stepwise scaling process highlights challenges in autoscaling microservices where load propagates through the system, causing staggered scaling responses. The discussion also notes that while proposals exist to improve this behavior at the Kubernetes API level, such changes are complex and slow to implement, emphasizing the current reliance on reactive scaling mechanisms within Kubernetes deployments.",,108.35774993896484
97,index,28ac79f6b9210c49fa6d8fa3,69b85cb3ec25c98173fc0074,Mastering Kubernetes Autoscaling for AI and Real-Time Traffic,"[SECTION]:
If you want to scale workload to 0 outside working hours

Don’t set desiredReplicas: 0 in the trigger config

Set minReplicaCount: 0 in the ScaledObject and increase the number of replicas during working hours

This slide explains how to scale workloads to zero outside of working hours using a cron scaler in Kubernetes. It clarifies that setting desiredReplicas to zero in the trigger configuration is not the correct approach. Instead, the slide advises setting minReplicaCount to zero in the ScaledObject configuration and then increasing the number of replicas during working hours. This approach allows the workload to scale down to zero when not needed and scale up when required, optimizing resource usage. The slide provides practical guidance on configuring autoscaling behavior with cron triggers, focusing on the correct parameters to achieve scale-to-zero functionality.",,108.17265319824219
98,index,28ac79f6b9210c49fa6d8fa3,69b85cb3ec25c98173fc0069,Mastering Kubernetes Autoscaling for AI and Real-Time Traffic,"[SECTION]:
Scaling Modifiers

• When we’ve multiple scalers or would like to modify the metric value
• Instead of using MAX (default for HPA) use a complex formula
• Formula accepts mathematical and conditional statements

[CODE]:
advanced:
  scalingModifiers:
    formula: ""(trig_one + trig_two)/2""
    target: ""2""
    activationTarget: ""2""
    metricType: ""AverageValue""
...
triggers:
  - type: kubernetes-workload
    name: trig_one
    metadata:
      podSelector: 'pod=workload-test'
  - type: metrics-api
    name: trig_two
    metadata:
      url: ""https://...""
      valueLocation: ...

The slide introduces scaling modifiers in Kubernetes Horizontal Pod Autoscaler (HPA) to enhance scaling decisions beyond the default MAX function when multiple scalers are involved. Instead of simply selecting the highest metric value among triggers, scaling modifiers enable the use of complex formulas and conditional statements to combine multiple metrics mathematically. For example, two triggers—cumulative workload and metric API workload—can be averaged to produce a more balanced scaling target. This approach allows for flexible and precise control over scaling behavior by integrating diverse metric sources. The YAML snippet demonstrates configuring scalingModifiers with a formula that averages trig_one and trig_two, each defined with specific types and metadata. This method empowers users to tailor autoscaling logic to their unique workloads, improving resource utilization and responsiveness in Kubernetes environments.",,108.03768920898438
